,age,c_charge_degree,score_text,sex,priors_count,African-American,Asian,Caucasian,Hispanic,Native American,Other
3943,28,0,1,1,2,0,0,1,0,0,0
3944,28,1,1,1,0,0,0,0,1,0,0
3945,26,0,0,1,6,1,0,0,0,0,0
3946,36,0,1,0,3,0,0,1,0,0,0
3947,23,0,0,1,0,0,0,1,0,0,0
3948,22,0,1,1,0,1,0,0,0,0,0
3949,26,0,1,1,0,1,0,0,0,0,0
3950,25,0,1,1,1,1,0,0,0,0,0
3951,40,1,1,1,2,0,0,0,0,1,0
3952,28,1,1,1,0,1,0,0,0,0,0
3953,56,0,1,1,1,1,0,0,0,0,0
3954,36,0,1,1,0,1,0,0,0,0,0
3955,51,1,1,1,0,0,0,1,0,0,0
3956,35,0,0,0,9,1,0,0,0,0,0
3957,24,1,1,1,0,0,0,1,0,0,0
3958,27,1,1,1,6,1,0,0,0,0,0
3959,22,0,0,1,2,0,0,1,0,0,0
3960,23,1,0,0,4,0,0,1,0,0,0
3961,27,1,1,0,0,0,0,1,0,0,0
3962,31,0,0,1,8,1,0,0,0,0,0
3963,25,0,1,1,3,0,0,1,0,0,0
3964,52,1,1,0,0,0,0,1,0,0,0
3965,35,0,1,1,0,0,0,0,1,0,0
3966,24,0,1,0,0,0,0,1,0,0,0
3967,57,0,1,1,0,0,0,0,0,0,1
3968,38,0,1,1,2,0,0,1,0,0,0
3969,26,1,1,1,1,0,0,0,1,0,0
3970,20,0,1,1,3,1,0,0,0,0,0
3971,34,0,1,1,2,1,0,0,0,0,0
3972,25,1,0,1,11,1,0,0,0,0,0
3973,24,0,1,0,0,0,0,1,0,0,0
3974,49,1,1,1,4,0,0,1,0,0,0
3975,27,0,0,1,15,1,0,0,0,0,0
3976,28,0,1,1,10,1,0,0,0,0,0
3977,55,0,1,1,0,0,0,1,0,0,0
3978,47,1,1,1,3,0,0,1,0,0,0
3979,55,1,1,1,10,1,0,0,0,0,0
3980,22,0,1,1,0,1,0,0,0,0,0
3981,32,0,0,1,9,1,0,0,0,0,0
3982,55,0,1,1,0,0,0,1,0,0,0
3983,23,1,1,1,3,1,0,0,0,0,0
3984,54,0,1,1,2,0,0,1,0,0,0
3985,40,0,1,1,0,0,1,0,0,0,0
3986,27,1,1,1,0,1,0,0,0,0,0
3987,29,0,1,0,5,1,0,0,0,0,0
3988,45,1,1,0,0,0,0,1,0,0,0
3989,25,1,1,1,2,0,0,0,0,0,1
3990,40,0,1,1,4,0,0,1,0,0,0
3991,38,0,1,1,7,1,0,0,0,0,0
3992,26,0,0,1,3,1,0,0,0,0,0
3993,37,0,1,0,0,1,0,0,0,0,0
3994,41,0,1,1,1,0,0,1,0,0,0
3995,33,0,1,0,0,0,0,0,0,0,1
3996,57,0,1,1,1,1,0,0,0,0,0
3997,34,1,0,1,3,1,0,0,0,0,0
3998,29,0,1,1,1,1,0,0,0,0,0
3999,45,0,1,1,8,0,0,0,1,0,0
4000,22,0,1,1,1,0,0,1,0,0,0
4001,22,1,0,0,0,1,0,0,0,0,0
4002,21,1,1,1,0,1,0,0,0,0,0
4003,56,1,1,1,1,0,0,1,0,0,0
4004,48,0,1,1,4,1,0,0,0,0,0
4005,27,1,1,1,1,0,0,0,1,0,0
4006,27,0,1,1,2,0,0,1,0,0,0
4007,34,0,1,1,1,0,0,0,1,0,0
4008,23,0,1,1,5,1,0,0,0,0,0
4009,47,0,1,1,3,1,0,0,0,0,0
4010,33,1,1,1,6,1,0,0,0,0,0
4011,58,0,1,1,1,0,0,1,0,0,0
4012,33,0,1,0,1,1,0,0,0,0,0
4013,40,1,1,0,2,1,0,0,0,0,0
4014,22,0,1,1,0,0,0,1,0,0,0
4015,39,0,1,1,2,0,0,1,0,0,0
4016,35,0,1,1,1,0,0,1,0,0,0
4017,22,1,1,1,0,0,0,0,1,0,0
4018,43,0,1,1,7,1,0,0,0,0,0
4019,37,1,1,1,4,0,0,0,1,0,0
4020,26,0,0,1,2,1,0,0,0,0,0
4021,60,0,1,1,0,0,0,0,1,0,0
4022,39,0,1,0,1,0,0,1,0,0,0
4023,36,1,0,1,16,1,0,0,0,0,0
4024,21,1,1,1,0,0,0,1,0,0,0
4025,28,0,1,0,1,0,0,0,1,0,0
4026,70,0,1,0,0,0,0,0,0,0,1
4027,53,0,1,1,6,1,0,0,0,0,0
4028,37,0,1,1,0,0,0,1,0,0,0
4029,21,0,1,1,1,1,0,0,0,0,0
4030,28,0,1,1,1,1,0,0,0,0,0
4031,21,0,1,1,1,1,0,0,0,0,0
4032,56,0,1,1,0,1,0,0,0,0,0
4033,30,1,1,1,3,0,0,1,0,0,0
4034,27,0,0,1,0,0,0,1,0,0,0
4035,37,0,1,1,6,0,0,0,1,0,0
4036,27,0,0,1,1,1,0,0,0,0,0
4037,41,1,1,1,7,1,0,0,0,0,0
4038,30,1,1,0,7,1,0,0,0,0,0
4039,32,0,0,1,7,1,0,0,0,0,0
4040,32,0,1,1,3,1,0,0,0,0,0
4041,34,0,1,0,5,0,0,1,0,0,0
4042,46,0,1,1,3,1,0,0,0,0,0
4043,24,0,1,1,1,1,0,0,0,0,0
4044,32,0,1,1,7,1,0,0,0,0,0
4045,43,0,1,1,6,0,0,1,0,0,0
4046,50,0,1,1,3,0,0,1,0,0,0
4047,30,0,1,1,4,0,0,1,0,0,0
4048,37,1,1,1,3,1,0,0,0,0,0
4049,37,0,1,1,1,0,0,0,1,0,0
4050,40,1,1,1,3,0,0,1,0,0,0
4051,53,1,1,0,0,0,0,1,0,0,0
4052,31,1,1,1,6,0,0,0,0,0,1
4053,33,1,1,1,4,1,0,0,0,0,0
4054,22,1,1,0,0,1,0,0,0,0,0
4055,27,1,1,1,2,1,0,0,0,0,0
4056,25,1,0,1,5,1,0,0,0,0,0
4057,24,0,1,1,2,0,0,1,0,0,0
4058,24,0,1,0,2,1,0,0,0,0,0
4059,26,0,1,0,1,1,0,0,0,0,0
4060,26,0,0,0,3,1,0,0,0,0,0
4061,20,0,1,1,0,0,0,1,0,0,0
4062,27,1,1,1,4,1,0,0,0,0,0
4063,24,0,1,1,1,0,0,1,0,0,0
4064,26,0,1,1,8,1,0,0,0,0,0
4065,26,1,1,1,5,0,0,1,0,0,0
4066,54,0,1,1,0,0,0,0,1,0,0
4067,64,1,1,1,13,1,0,0,0,0,0
4068,24,0,1,1,0,0,0,1,0,0,0
4069,57,1,1,0,0,0,0,1,0,0,0
4070,46,1,1,0,0,0,0,1,0,0,0
4071,56,0,1,1,16,1,0,0,0,0,0
4072,39,1,1,0,0,0,0,1,0,0,0
4073,68,1,1,1,4,0,0,1,0,0,0
4074,28,1,1,1,1,1,0,0,0,0,0
4075,39,1,1,1,19,1,0,0,0,0,0
4076,38,1,1,1,0,0,0,1,0,0,0
4077,25,1,0,0,3,1,0,0,0,0,0
4078,25,0,1,1,2,0,0,1,0,0,0
4079,21,0,1,1,3,1,0,0,0,0,0
4080,31,0,1,1,2,0,0,1,0,0,0
4081,33,0,1,1,3,1,0,0,0,0,0
4082,26,0,0,1,20,1,0,0,0,0,0
4083,35,0,0,0,13,1,0,0,0,0,0
4084,34,1,0,1,19,1,0,0,0,0,0
4085,41,0,0,1,31,0,0,0,0,0,1
4086,57,1,1,1,0,0,0,0,0,0,1
4087,42,0,1,0,1,1,0,0,0,0,0
4088,26,0,0,1,9,1,0,0,0,0,0
4089,36,0,1,1,2,1,0,0,0,0,0
4090,41,0,0,1,24,1,0,0,0,0,0
4091,27,0,1,1,0,0,0,1,0,0,0
4092,58,0,1,0,0,0,0,0,0,0,1
4093,45,0,1,1,3,0,0,1,0,0,0
4094,34,0,1,1,5,0,0,1,0,0,0
4095,50,1,1,1,0,0,0,0,1,0,0
4096,25,0,0,1,6,0,0,1,0,0,0
4097,24,1,1,1,2,1,0,0,0,0,0
4098,27,0,1,1,2,1,0,0,0,0,0
4099,30,1,1,1,2,0,0,1,0,0,0
4100,22,0,0,1,3,0,0,1,0,0,0
4101,27,0,1,1,0,1,0,0,0,0,0
4102,20,0,1,1,0,0,0,0,0,0,1
4103,41,0,1,1,19,1,0,0,0,0,0
4104,30,0,1,1,0,0,0,1,0,0,0
4105,24,0,0,1,3,1,0,0,0,0,0
4106,39,1,1,1,0,1,0,0,0,0,0
4107,32,0,1,0,3,1,0,0,0,0,0
4108,29,0,1,0,0,0,0,1,0,0,0
4109,37,0,1,1,0,0,0,0,0,0,1
4110,26,0,0,1,24,1,0,0,0,0,0
4111,24,0,1,1,2,1,0,0,0,0,0
4112,30,0,1,1,2,0,0,0,0,0,1
4113,20,0,0,1,4,1,0,0,0,0,0
4114,25,1,1,1,1,1,0,0,0,0,0
4115,31,0,1,0,0,0,0,1,0,0,0
4116,25,1,1,1,0,1,0,0,0,0,0
4117,41,0,1,1,0,0,0,1,0,0,0
4118,25,0,1,1,0,0,0,1,0,0,0
4119,25,0,1,1,2,1,0,0,0,0,0
4120,22,0,1,1,1,1,0,0,0,0,0
4121,25,0,1,0,0,1,0,0,0,0,0
4122,38,1,1,1,0,1,0,0,0,0,0
4123,40,0,1,1,0,0,0,0,1,0,0
4124,49,1,1,0,4,0,0,1,0,0,0
4125,35,1,1,0,2,0,0,1,0,0,0
4126,21,1,1,1,0,0,0,0,0,1,0
4127,25,0,1,1,0,0,0,0,0,0,1
4128,21,0,1,1,1,0,0,1,0,0,0
4129,24,1,0,0,11,1,0,0,0,0,0
4130,28,0,1,1,3,0,0,1,0,0,0
4131,34,0,1,1,4,1,0,0,0,0,0
4132,57,1,1,1,8,1,0,0,0,0,0
4133,40,0,0,1,15,1,0,0,0,0,0
4134,22,1,1,1,2,1,0,0,0,0,0
4135,37,1,1,1,3,1,0,0,0,0,0
4136,43,0,1,0,0,1,0,0,0,0,0
4137,26,0,1,1,5,1,0,0,0,0,0
4138,24,0,1,1,2,0,0,1,0,0,0
4139,56,0,1,1,1,0,0,1,0,0,0
4140,23,0,1,1,2,1,0,0,0,0,0
4141,43,0,1,1,12,0,0,1,0,0,0
4142,32,1,1,1,0,0,1,0,0,0,0
4143,21,0,0,1,0,1,0,0,0,0,0
4144,51,0,1,1,2,1,0,0,0,0,0
4145,20,1,0,1,0,1,0,0,0,0,0
4146,42,0,0,1,17,1,0,0,0,0,0
4147,58,1,1,1,1,0,0,0,1,0,0
4148,28,0,1,0,1,0,0,0,0,0,1
4149,30,1,1,0,2,1,0,0,0,0,0
4150,28,1,1,1,4,0,0,1,0,0,0
4151,24,1,0,0,9,0,0,1,0,0,0
4152,22,0,0,1,1,1,0,0,0,0,0
4153,50,0,1,1,1,0,0,1,0,0,0
4154,30,1,0,1,5,1,0,0,0,0,0
4155,28,0,1,1,0,0,0,1,0,0,0
4156,21,0,1,1,3,1,0,0,0,0,0
4157,26,1,1,1,2,0,0,0,1,0,0
4158,51,0,1,0,0,0,0,1,0,0,0
4159,21,0,1,1,1,1,0,0,0,0,0
4160,29,0,1,1,0,0,0,1,0,0,0
4161,43,1,1,1,0,0,0,1,0,0,0
4162,22,0,1,1,1,1,0,0,0,0,0
4163,52,0,1,1,0,1,0,0,0,0,0
4164,36,0,1,1,0,1,0,0,0,0,0
4165,24,0,1,1,0,1,0,0,0,0,0
4166,26,0,1,1,5,1,0,0,0,0,0
4167,27,1,0,1,8,1,0,0,0,0,0
4168,19,1,0,1,0,0,0,1,0,0,0
4169,26,0,1,1,2,0,0,1,0,0,0
4170,29,0,1,0,0,1,0,0,0,0,0
4171,29,0,0,0,20,0,0,1,0,0,0
4172,38,0,1,1,1,1,0,0,0,0,0
4173,34,0,1,1,5,1,0,0,0,0,0
4174,23,0,1,1,2,0,0,0,0,0,1
4175,26,0,1,1,0,0,0,0,0,0,1
4176,29,1,1,0,1,1,0,0,0,0,0
4177,24,0,1,1,1,1,0,0,0,0,0
4178,31,0,0,1,1,0,0,0,1,0,0
4179,50,0,1,1,0,0,0,1,0,0,0
4180,24,1,1,0,0,1,0,0,0,0,0
4181,31,0,1,0,0,1,0,0,0,0,0
4182,36,0,0,1,13,1,0,0,0,0,0
4183,32,1,0,1,13,1,0,0,0,0,0
4184,42,1,1,1,1,1,0,0,0,0,0
4185,22,0,1,1,0,1,0,0,0,0,0
4186,26,0,1,1,5,1,0,0,0,0,0
4187,26,0,0,1,10,1,0,0,0,0,0
4188,30,1,1,1,3,0,0,0,1,0,0
4189,53,1,1,1,3,0,0,1,0,0,0
4190,23,0,1,1,2,1,0,0,0,0,0
4191,22,0,1,1,0,0,0,1,0,0,0
4192,27,1,1,1,0,0,0,1,0,0,0
4193,21,1,1,0,0,0,0,0,0,0,1
4194,42,0,1,1,2,0,0,1,0,0,0
4195,31,0,1,1,4,1,0,0,0,0,0
4196,80,1,1,1,0,0,0,1,0,0,0
4197,68,1,1,1,6,1,0,0,0,0,0
4198,23,0,0,1,1,1,0,0,0,0,0
4199,36,0,1,1,4,1,0,0,0,0,0
4200,24,0,0,1,0,0,0,1,0,0,0
4201,21,0,0,1,0,0,0,1,0,0,0
4202,26,1,1,1,3,1,0,0,0,0,0
4203,30,0,1,0,8,1,0,0,0,0,0
4204,36,0,1,1,1,0,0,1,0,0,0
4205,21,0,0,1,0,1,0,0,0,0,0
4206,31,1,1,0,1,1,0,0,0,0,0
4207,20,0,1,0,0,1,0,0,0,0,0
4208,49,1,0,1,4,0,0,1,0,0,0
4209,24,0,0,1,0,0,0,1,0,0,0
4210,20,0,0,1,0,1,0,0,0,0,0
4211,44,1,1,1,1,0,0,1,0,0,0
4212,25,0,1,0,1,1,0,0,0,0,0
4213,41,0,1,1,11,0,0,1,0,0,0
4214,25,0,1,1,1,1,0,0,0,0,0
4215,44,1,1,1,0,0,0,0,1,0,0
4216,33,0,1,1,0,1,0,0,0,0,0
4217,20,0,1,1,0,1,0,0,0,0,0
4218,21,0,1,1,1,1,0,0,0,0,0
4219,44,0,1,1,3,0,0,1,0,0,0
4220,23,0,0,1,1,1,0,0,0,0,0
4221,35,1,0,1,0,1,0,0,0,0,0
4222,41,1,1,0,0,1,0,0,0,0,0
4223,30,0,1,1,1,1,0,0,0,0,0
4224,36,0,1,1,7,1,0,0,0,0,0
4225,26,0,1,1,1,1,0,0,0,0,0
4226,32,0,1,0,0,0,0,0,1,0,0
4227,23,1,1,1,0,0,0,1,0,0,0
4228,43,1,0,0,9,1,0,0,0,0,0
4229,30,0,1,1,3,1,0,0,0,0,0
4230,44,0,1,1,1,0,0,1,0,0,0
4231,39,0,1,1,1,0,0,1,0,0,0
4232,37,0,1,1,2,0,0,0,1,0,0
4233,31,0,0,1,6,1,0,0,0,0,0
4234,63,1,1,1,5,0,0,1,0,0,0
4235,66,0,0,0,11,1,0,0,0,0,0
4236,19,0,0,1,2,0,0,0,1,0,0
4237,24,0,1,1,3,0,0,1,0,0,0
4238,21,1,0,1,2,0,0,1,0,0,0
4239,48,0,1,0,0,0,0,1,0,0,0
4240,37,0,1,1,0,1,0,0,0,0,0
4241,21,1,1,1,0,1,0,0,0,0,0
4242,20,1,1,0,0,0,0,0,0,0,1
4243,64,1,1,0,0,0,0,1,0,0,0
4244,22,1,1,1,0,0,0,1,0,0,0
4245,43,0,1,1,8,0,0,1,0,0,0
4246,25,0,1,1,3,0,0,1,0,0,0
4247,33,0,0,1,10,0,0,1,0,0,0
4248,26,0,1,1,1,1,0,0,0,0,0
4249,33,1,1,0,1,0,0,1,0,0,0
4250,44,0,1,1,0,1,0,0,0,0,0
4251,31,0,1,1,0,1,0,0,0,0,0
4252,50,1,1,1,9,0,0,1,0,0,0
4253,33,0,0,1,16,1,0,0,0,0,0
4254,31,0,0,1,1,1,0,0,0,0,0
4255,25,1,1,0,0,0,0,0,1,0,0
4256,43,1,1,0,2,1,0,0,0,0,0
4257,27,1,1,1,0,1,0,0,0,0,0
4258,34,1,1,1,2,0,0,0,0,0,1
4259,44,0,1,1,0,0,0,0,0,0,1
4260,31,1,0,1,6,1,0,0,0,0,0
4261,26,0,1,1,2,1,0,0,0,0,0
4262,20,0,0,1,4,1,0,0,0,0,0
4263,41,0,1,1,1,0,0,0,1,0,0
4264,55,1,1,0,0,0,0,0,1,0,0
4265,29,0,1,1,6,1,0,0,0,0,0
4266,31,1,1,1,0,0,0,0,0,0,1
4267,31,0,1,1,11,1,0,0,0,0,0
4268,52,0,1,1,0,0,0,0,0,0,1
4269,59,1,1,1,0,0,0,1,0,0,0
4270,49,1,1,1,1,1,0,0,0,0,0
4271,36,1,1,1,11,0,0,1,0,0,0
4272,23,0,1,0,1,1,0,0,0,0,0
4273,46,0,1,1,26,0,0,1,0,0,0
4274,59,1,1,1,2,0,0,1,0,0,0
4275,51,0,1,1,1,0,0,0,1,0,0
4276,34,0,1,1,0,1,0,0,0,0,0
4277,32,0,1,1,0,0,0,0,0,0,1
4278,54,0,1,1,1,1,0,0,0,0,0
4279,24,0,0,1,3,1,0,0,0,0,0
4280,32,1,1,1,0,0,0,0,0,0,1
4281,22,0,1,1,0,0,0,1,0,0,0
4282,36,0,1,1,0,1,0,0,0,0,0
4283,61,1,1,1,0,0,0,1,0,0,0
4284,38,1,1,0,0,1,0,0,0,0,0
4285,41,0,1,1,9,0,0,0,1,0,0
4286,34,1,1,1,2,0,0,0,1,0,0
4287,32,0,1,1,0,1,0,0,0,0,0
4288,37,0,1,1,1,0,0,1,0,0,0
4289,21,0,0,1,4,1,0,0,0,0,0
4290,57,0,1,1,0,1,0,0,0,0,0
4291,68,0,1,1,2,1,0,0,0,0,0
4292,24,1,1,1,0,1,0,0,0,0,0
4293,46,0,1,1,3,1,0,0,0,0,0
4294,41,0,1,1,1,0,0,1,0,0,0
4295,30,0,1,1,0,0,0,0,0,0,1
4296,25,0,0,1,8,1,0,0,0,0,0
4297,24,0,1,1,7,1,0,0,0,0,0
4298,41,0,1,1,1,1,0,0,0,0,0
4299,55,0,1,1,4,0,0,0,0,0,1
4300,33,0,1,1,1,0,0,1,0,0,0
4301,23,0,1,1,0,1,0,0,0,0,0
4302,47,0,0,0,28,0,0,1,0,0,0
4303,51,0,1,0,0,0,0,1,0,0,0
4304,36,1,1,1,1,0,0,1,0,0,0
4305,57,1,1,1,0,0,0,0,1,0,0
4306,43,1,1,1,0,1,0,0,0,0,0
4307,26,0,1,1,4,1,0,0,0,0,0
4308,47,1,1,1,0,0,0,0,0,0,1
4309,60,0,1,1,1,1,0,0,0,0,0
4310,24,1,1,1,0,1,0,0,0,0,0
4311,20,0,1,1,0,0,0,1,0,0,0
4312,28,1,1,0,0,0,0,1,0,0,0
4313,28,0,1,1,7,1,0,0,0,0,0
4314,58,1,1,1,2,0,0,1,0,0,0
4315,54,0,1,1,1,0,0,0,0,0,1
4316,24,0,1,0,2,1,0,0,0,0,0
4317,34,1,1,0,0,0,0,0,0,0,1
4318,48,0,1,1,1,0,0,0,0,0,1
4319,37,0,0,1,0,1,0,0,0,0,0
4320,28,0,0,1,8,1,0,0,0,0,0
4321,46,0,1,1,14,0,0,1,0,0,0
4322,45,1,1,1,2,0,0,1,0,0,0
4323,20,0,1,1,2,1,0,0,0,0,0
4324,52,1,1,1,0,1,0,0,0,0,0
4325,29,1,1,1,0,1,0,0,0,0,0
4326,34,0,0,1,11,1,0,0,0,0,0
4327,24,0,1,1,0,1,0,0,0,0,0
4328,28,0,0,1,6,1,0,0,0,0,0
4329,28,0,1,1,2,1,0,0,0,0,0
4330,29,0,1,1,0,1,0,0,0,0,0
4331,55,0,1,0,2,0,0,1,0,0,0
4332,68,1,1,1,0,0,0,0,1,0,0
4333,22,0,1,1,0,0,0,0,1,0,0
4334,24,0,0,1,3,0,0,1,0,0,0
4335,20,0,1,1,0,1,0,0,0,0,0
4336,23,1,1,1,0,1,0,0,0,0,0
4337,44,0,1,1,6,1,0,0,0,0,0
4338,34,0,1,1,8,1,0,0,0,0,0
4339,55,1,1,1,0,1,0,0,0,0,0
4340,23,0,1,0,0,1,0,0,0,0,0
4341,23,0,0,0,3,1,0,0,0,0,0
4342,24,0,1,1,0,0,0,0,1,0,0
4343,77,1,1,1,0,1,0,0,0,0,0
4344,52,1,1,1,3,0,0,1,0,0,0
4345,34,0,0,1,8,1,0,0,0,0,0
4346,39,0,1,1,0,0,0,0,1,0,0
4347,30,1,1,1,2,0,0,1,0,0,0
4348,30,1,1,1,3,1,0,0,0,0,0
4349,26,0,1,1,0,1,0,0,0,0,0
4350,51,1,1,0,1,0,0,1,0,0,0
4351,34,0,1,1,2,1,0,0,0,0,0
4352,23,0,1,1,0,0,0,1,0,0,0
4353,32,0,1,1,2,0,0,1,0,0,0
4354,38,1,1,1,8,1,0,0,0,0,0
4355,21,0,1,1,0,1,0,0,0,0,0
4356,34,0,1,1,5,0,0,0,1,0,0
4357,53,1,1,1,8,0,0,1,0,0,0
4358,34,0,1,1,1,0,0,1,0,0,0
4359,25,0,1,1,5,0,0,1,0,0,0
4360,54,1,1,1,1,1,0,0,0,0,0
4361,25,1,1,1,2,0,0,1,0,0,0
4362,25,0,0,1,3,0,0,0,0,0,1
4363,34,1,1,1,1,0,0,0,1,0,0
4364,46,0,1,1,0,0,0,0,0,0,1
4365,22,0,1,1,0,1,0,0,0,0,0
4366,23,0,0,0,2,1,0,0,0,0,0
4367,27,1,1,1,1,0,0,1,0,0,0
4368,45,0,1,1,7,1,0,0,0,0,0
4369,31,0,1,0,9,0,0,1,0,0,0
4370,45,1,1,1,1,0,0,1,0,0,0
4371,28,0,1,1,12,1,0,0,0,0,0
4372,24,0,1,1,1,1,0,0,0,0,0
4373,28,1,0,0,6,0,0,1,0,0,0
4374,41,0,1,1,2,1,0,0,0,0,0
4375,35,1,1,1,3,1,0,0,0,0,0
4376,20,0,0,1,1,1,0,0,0,0,0
4377,32,0,0,1,19,1,0,0,0,0,0
4378,28,0,1,1,2,1,0,0,0,0,0
4379,33,0,1,1,7,1,0,0,0,0,0
4380,26,0,0,1,8,1,0,0,0,0,0
4381,22,1,0,1,1,1,0,0,0,0,0
4382,25,0,1,0,4,1,0,0,0,0,0
4383,21,0,0,1,0,0,0,0,1,0,0
4384,23,1,1,0,1,0,0,1,0,0,0
4385,30,0,0,1,2,1,0,0,0,0,0
4386,25,1,0,1,11,1,0,0,0,0,0
4387,33,0,1,1,3,1,0,0,0,0,0
4388,35,1,1,1,3,0,0,1,0,0,0
4389,34,0,0,1,13,0,0,1,0,0,0
4390,37,0,1,1,2,1,0,0,0,0,0
4391,55,0,1,0,0,0,0,1,0,0,0
4392,43,1,1,1,1,0,0,1,0,0,0
4393,27,1,0,1,27,1,0,0,0,0,0
4394,26,0,1,1,7,1,0,0,0,0,0
4395,42,1,1,0,4,0,0,1,0,0,0
4396,27,1,1,1,0,0,0,0,1,0,0
4397,41,0,1,1,1,0,0,1,0,0,0
4398,21,1,0,1,2,1,0,0,0,0,0
4399,30,1,1,1,4,1,0,0,0,0,0
4400,30,0,0,1,1,0,0,1,0,0,0
4401,45,0,0,0,0,0,0,1,0,0,0
4402,23,0,0,1,2,1,0,0,0,0,0
4403,31,0,1,0,2,1,0,0,0,0,0
4404,40,1,1,1,8,1,0,0,0,0,0
4405,33,0,1,1,1,1,0,0,0,0,0
4406,40,1,1,1,11,1,0,0,0,0,0
4407,56,0,1,1,1,0,0,1,0,0,0
4408,21,1,1,1,0,1,0,0,0,0,0
4409,51,0,1,1,4,1,0,0,0,0,0
4410,36,1,1,1,0,0,0,1,0,0,0
4411,25,0,1,1,3,0,0,0,1,0,0
4412,30,1,1,1,0,0,0,1,0,0,0
4413,21,0,1,0,0,0,0,1,0,0,0
4414,25,0,1,1,2,0,0,0,1,0,0
4415,38,0,1,1,0,0,0,0,1,0,0
4416,41,1,1,1,3,1,0,0,0,0,0
4417,22,0,1,0,0,0,0,1,0,0,0
4418,29,0,1,1,8,0,0,0,0,0,1
4419,21,0,1,1,0,0,0,0,1,0,0
4420,40,0,1,0,2,1,0,0,0,0,0
4421,37,0,1,1,2,1,0,0,0,0,0
4422,37,0,1,0,0,1,0,0,0,0,0
4423,23,0,1,0,2,1,0,0,0,0,0
4424,55,0,1,1,0,0,0,0,1,0,0
4425,19,0,1,1,1,1,0,0,0,0,0
4426,26,0,1,1,1,0,0,1,0,0,0
4427,25,1,1,1,0,1,0,0,0,0,0
4428,39,0,1,1,17,0,0,1,0,0,0
4429,36,0,1,1,0,0,0,1,0,0,0
4430,26,1,0,1,6,1,0,0,0,0,0
4431,51,1,1,1,8,1,0,0,0,0,0
4432,20,0,0,1,0,1,0,0,0,0,0
4433,43,1,1,0,0,0,0,1,0,0,0
4434,22,0,1,1,0,1,0,0,0,0,0
4435,24,1,1,0,0,0,0,1,0,0,0
4436,35,0,1,1,2,1,0,0,0,0,0
4437,55,1,1,1,0,0,0,1,0,0,0
4438,52,1,1,0,0,1,0,0,0,0,0
4439,33,1,0,0,0,1,0,0,0,0,0
4440,30,0,1,1,0,0,0,0,0,0,1
4441,32,0,1,1,3,1,0,0,0,0,0
4442,20,0,0,1,5,1,0,0,0,0,0
4443,67,0,1,1,8,1,0,0,0,0,0
4444,31,1,1,1,7,1,0,0,0,0,0
4445,21,0,1,1,0,0,0,1,0,0,0
4446,30,1,0,1,4,1,0,0,0,0,0
4447,55,1,1,1,0,0,0,1,0,0,0
4448,25,0,1,1,0,1,0,0,0,0,0
4449,25,0,1,1,0,1,0,0,0,0,0
4450,27,0,0,1,10,1,0,0,0,0,0
4451,22,0,1,1,0,1,0,0,0,0,0
4452,37,0,1,1,8,1,0,0,0,0,0
4453,68,0,1,1,7,0,0,1,0,0,0
4454,37,0,1,1,0,0,0,1,0,0,0
4455,22,1,1,1,5,0,0,1,0,0,0
4456,30,1,1,1,4,1,0,0,0,0,0
4457,34,1,1,1,1,1,0,0,0,0,0
4458,28,1,1,1,0,0,0,0,0,0,1
4459,37,1,1,1,4,0,0,1,0,0,0
4460,41,0,0,0,8,1,0,0,0,0,0
4461,52,1,1,1,0,0,0,0,1,0,0
4462,36,1,1,1,2,0,0,1,0,0,0
4463,26,0,1,1,2,0,0,1,0,0,0
4464,24,0,1,1,0,0,0,1,0,0,0
4465,27,0,1,1,0,1,0,0,0,0,0
4466,37,1,1,0,0,0,0,1,0,0,0
4467,37,0,1,1,1,0,0,0,1,0,0
4468,23,0,1,1,3,1,0,0,0,0,0
4469,58,1,1,1,5,0,0,1,0,0,0
4470,62,1,1,0,1,0,0,1,0,0,0
4471,41,0,1,0,0,1,0,0,0,0,0
4472,33,1,1,1,0,0,0,0,1,0,0
4473,33,1,1,1,0,1,0,0,0,0,0
4474,33,0,0,1,12,1,0,0,0,0,0
4475,41,0,1,1,14,1,0,0,0,0,0
4476,22,0,1,1,0,0,0,0,1,0,0
4477,26,0,1,1,3,0,0,1,0,0,0
4478,33,0,1,0,0,0,0,1,0,0,0
4479,25,1,1,1,0,1,0,0,0,0,0
4480,37,1,1,1,0,1,0,0,0,0,0
4481,23,0,0,1,11,0,0,1,0,0,0
4482,21,1,0,1,0,1,0,0,0,0,0
4483,45,0,1,1,21,0,0,1,0,0,0
4484,37,0,1,1,13,0,0,1,0,0,0
4485,24,1,1,1,2,1,0,0,0,0,0
4486,35,0,1,1,0,1,0,0,0,0,0
4487,22,0,1,0,0,1,0,0,0,0,0
4488,29,0,0,1,10,0,0,1,0,0,0
4489,41,0,1,1,6,1,0,0,0,0,0
4490,37,0,1,1,8,0,0,0,1,0,0
4491,51,0,0,1,19,1,0,0,0,0,0
4492,26,0,1,0,1,1,0,0,0,0,0
4493,46,1,1,1,2,1,0,0,0,0,0
4494,41,0,1,1,0,0,0,1,0,0,0
4495,31,0,1,1,9,0,0,1,0,0,0
4496,25,0,0,1,2,1,0,0,0,0,0
4497,27,1,1,1,1,1,0,0,0,0,0
4498,31,0,0,1,13,1,0,0,0,0,0
4499,23,1,1,1,0,0,0,1,0,0,0
4500,52,1,1,1,7,1,0,0,0,0,0
